repo	seed	author	commits	commitShare	lines	lineShare	gap	filesSampled	filesTotal	authorsTotal
rust-postgres/rust-postgres	b	Basti Ortiz	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Alex Pearson	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	chandr-andr (Kiselev Aleksandr)	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Corey Farwell	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Curtis McEnroe	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Lachezar Lechev	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Kirill Fomichev	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Stanislav Panferov	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	ReadmeCritic	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Fredrik Enestad	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Oliver Schneider	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Matthijs van der Vleuten	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Alex Chi	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Johannes Schriewer	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Justin Wayne	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Joshua Nelson	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Matthew Maurer	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Juan Aguilar Santillana	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Mike Dilger	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Niklas Hallqvist	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Petar Radosevic	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Philipp Korber	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Sidney Cammeresi	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	James Sanders	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	Sylwester Rąpała	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	TheSandwichMakr	2	0.000736	0	0.000000	-0.000736	31	182	187
rust-postgres/rust-postgres	b	andrew	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Charmander	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	die-herdplatte	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Naim A	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Rohit Singh	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Jakub Koralewski	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Aleš Bizjak	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Abhishek Chanda	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Aleksander Vognild Burkow	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Andreas Sommer	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Andrew Baumhauer	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Ari Breitkreuz	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Artem Vorotnikov	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Benjamin Swart	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Brandon W Maister	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Christofer Nolander	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Dirkjan Ochtman	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Dan Burkert	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Darren Tsung	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Davide Angelocola	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Dmitriy Pleshevskiy	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Eric Kidd	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	kud1ing	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	shelvacu	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Alex Gulyás	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Harris Kaufmann	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	hansolshin	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Andrew Baxter	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Ibiyemi Abiodun	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	ilslv	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Dmitry Ivanov	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Ivan Kozik	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	James Guthrie	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Jeb Rosen	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	laxjesse	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Jonathan Reem	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	JR Smith	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Joshua Miller	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Joe Wilm	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Kai Yao	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Kim Rutherford	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Kris	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Charles Samuels	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Kyle Dewey	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Lev Kokotov	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Marcin Pajkowski	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Marko Tiikkaja	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Mathieu Rheaume	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Max Ammann	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Alejandro Carretero García	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Michael Niens	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Mike "Wizard" Dilger	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	est31	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Nicolas Guiard	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	novacrazy	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Tom Parker-Shemilt	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	paulbort	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Pekka Enberg	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Petros Angelatos	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	p512	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	wuaoxiang	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Qiu Chaofan	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Quentin Laveau	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Clément Renault	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Richard Jonas	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Rik van der Kleij	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Robert Lord	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Rory McCann	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Mark Lee	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Sidney Cammeresi	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Santiago Lapresta	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Johannes Schickling	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	SabrinaJewson	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Sam Rijs	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Tom Frank	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Tom Houlé	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	transcaffeine	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Troy Benson	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Tshepang Lekhonkhobe	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	TyanNN	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	vsuryamurthy	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Wahaha	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	xxchan	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Yeongbae Jeon	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	b	Yuri Astrakhan	1	0.000368	0	0.000000	-0.000368	31	182	187
rust-postgres/rust-postgres	c	Steven Fackler	2144	0.789106	6128	0.697473	-0.091632	42	182	187
rust-postgres/rust-postgres	c	Joseph Koshakow	4	0.001472	426	0.048486	0.047014	42	182	187
rust-postgres/rust-postgres	c	Paolo Barbolini	77	0.028340	265	0.030162	0.001822	42	182	187
rust-postgres/rust-postgres	c	Matt Oliver	4	0.001472	160	0.018211	0.016739	42	182	187
rust-postgres/rust-postgres	c	Laurențiu Nicola	2	0.000736	150	0.017073	0.016337	42	182	187
rust-postgres/rust-postgres	c	Allan Zhang	9	0.003312	148	0.016845	0.013533	42	182	187
rust-postgres/rust-postgres	c	Jeff Davis	5	0.001840	147	0.016731	0.014891	42	182	187
rust-postgres/rust-postgres	c	Shawn L.	8	0.002944	141	0.016048	0.013104	42	182	187
rust-postgres/rust-postgres	c	Nikhil Benesch	10	0.003681	140	0.015934	0.012254	42	182	187
rust-postgres/rust-postgres	c	jaydenelliott	4	0.001472	111	0.012634	0.011162	42	182	187
rust-postgres/rust-postgres	c	Aaron Loucks	5	0.001840	106	0.012065	0.010224	42	182	187
rust-postgres/rust-postgres	c	ash-hashtag	1	0.000368	104	0.011837	0.011469	42	182	187
rust-postgres/rust-postgres	c	dvic	4	0.001472	82	0.009333	0.007861	42	182	187
rust-postgres/rust-postgres	c	Trung Dinh	14	0.005153	77	0.008764	0.003611	42	182	187
rust-postgres/rust-postgres	c	Jakub Wieczorek	2	0.000736	70	0.007967	0.007231	42	182	187
rust-postgres/rust-postgres	c	Ramnivas Laddad	6	0.002208	62	0.007057	0.004848	42	182	187
rust-postgres/rust-postgres	c	Hirotaka Azuma	7	0.002576	57	0.006488	0.003911	42	182	187
rust-postgres/rust-postgres	c	crusopaul	1	0.000368	39	0.004439	0.004071	42	182	187
rust-postgres/rust-postgres	c	Bernardo Uriarte Blanco	5	0.001840	35	0.003984	0.002143	42	182	187
rust-postgres/rust-postgres	c	Colin Maxfield	4	0.001472	33	0.003756	0.002284	42	182	187
rust-postgres/rust-postgres	c	Allan	9	0.003312	31	0.003528	0.000216	42	182	187
rust-postgres/rust-postgres	c	philomathic_life	2	0.000736	25	0.002845	0.002109	42	182	187
rust-postgres/rust-postgres	c	Tim Anderson	4	0.001472	23	0.002618	0.001146	42	182	187
rust-postgres/rust-postgres	c	vsuryamurthy	1	0.000368	23	0.002618	0.002250	42	182	187
rust-postgres/rust-postgres	c	Saber Haj Rabiee	7	0.002576	22	0.002504	-0.000072	42	182	187
rust-postgres/rust-postgres	c	Michael P. Jung	5	0.001840	16	0.001821	-0.000019	42	182	187
rust-postgres/rust-postgres	c	Ning Sun	7	0.002576	15	0.001707	-0.000869	42	182	187
rust-postgres/rust-postgres	c	Lukas Kalbertodt	2	0.000736	15	0.001707	0.000971	42	182	187
rust-postgres/rust-postgres	c	Michael Kirk	2	0.000736	12	0.001366	0.000630	42	182	187
rust-postgres/rust-postgres	c	Maël Obréjan	3	0.001104	11	0.001252	0.000148	42	182	187
rust-postgres/rust-postgres	c	Sidney Cammeresi	2	0.000736	11	0.001252	0.000516	42	182	187
rust-postgres/rust-postgres	c	Ari Breitkreuz	1	0.000368	10	0.001138	0.000770	42	182	187
rust-postgres/rust-postgres	c	Conrad Ludgate	3	0.001104	9	0.001024	-0.000080	42	182	187
rust-postgres/rust-postgres	c	mibac138	2	0.000736	9	0.001024	0.000288	42	182	187
rust-postgres/rust-postgres	c	Chris West (Faux)	4	0.001472	8	0.000911	-0.000562	42	182	187
rust-postgres/rust-postgres	c	Niklas Hallqvist	2	0.000736	8	0.000911	0.000174	42	182	187
rust-postgres/rust-postgres	c	Vinicius Hirschle	1	0.000368	7	0.000797	0.000429	42	182	187
rust-postgres/rust-postgres	c	Sergei Patiakin	5	0.001840	6	0.000683	-0.001157	42	182	187
rust-postgres/rust-postgres	c	ds-cbo	4	0.001472	5	0.000569	-0.000903	42	182	187
rust-postgres/rust-postgres	c	Qiu Chaofan	1	0.000368	5	0.000569	0.000201	42	182	187
rust-postgres/rust-postgres	c	Mateusz Mikuła	1	0.000368	4	0.000455	0.000087	42	182	187
rust-postgres/rust-postgres	c	Peter Blackson	1	0.000368	4	0.000455	0.000087	42	182	187
rust-postgres/rust-postgres	c	Kristof Mattei	1	0.000368	3	0.000341	-0.000027	42	182	187
rust-postgres/rust-postgres	c	Pekka Enberg	1	0.000368	3	0.000341	-0.000027	42	182	187
rust-postgres/rust-postgres	c	SabrinaJewson	1	0.000368	3	0.000341	-0.000027	42	182	187
rust-postgres/rust-postgres	c	transcaffeine	1	0.000368	3	0.000341	-0.000027	42	182	187
rust-postgres/rust-postgres	c	Sebastian Schmidt	3	0.001104	2	0.000228	-0.000877	42	182	187
rust-postgres/rust-postgres	c	Richard Dodd	3	0.001104	2	0.000228	-0.000877	42	182	187
rust-postgres/rust-postgres	c	Sidney Cammeresi	1	0.000368	2	0.000228	-0.000140	42	182	187
rust-postgres/rust-postgres	c	dependabot[bot]	18	0.006625	1	0.000114	-0.006511	42	182	187
rust-postgres/rust-postgres	c	Basti Ortiz	6	0.002208	1	0.000114	-0.002095	42	182	187
rust-postgres/rust-postgres	c	BratSinot	3	0.001104	1	0.000114	-0.000990	42	182	187
rust-postgres/rust-postgres	c	Duarte Nunes	2	0.000736	1	0.000114	-0.000622	42	182	187
rust-postgres/rust-postgres	c	Charles Hall	1	0.000368	1	0.000114	-0.000254	42	182	187
rust-postgres/rust-postgres	c	Vladislav Nezhutin	1	0.000368	1	0.000114	-0.000254	42	182	187
rust-postgres/rust-postgres	c	wuaoxiang	1	0.000368	1	0.000114	-0.000254	42	182	187
rust-postgres/rust-postgres	c	Yeongbae Jeon	1	0.000368	1	0.000114	-0.000254	42	182	187
rust-postgres/rust-postgres	c	Steven Fackler	60	0.022083	0	0.000000	-0.022083	42	182	187
rust-postgres/rust-postgres	c	dependabot-preview[bot]	10	0.003681	0	0.000000	-0.003681	42	182	187
rust-postgres/rust-postgres	c	Joe Wilm	10	0.003681	0	0.000000	-0.003681	42	182	187
rust-postgres/rust-postgres	c	Alex Crichton	8	0.002944	0	0.000000	-0.002944	42	182	187
rust-postgres/rust-postgres	c	Dane Rigby	6	0.002208	0	0.000000	-0.002208	42	182	187
rust-postgres/rust-postgres	c	zach-com	5	0.001840	0	0.000000	-0.001840	42	182	187
rust-postgres/rust-postgres	c	Zeb Piasecki	5	0.001840	0	0.000000	-0.001840	42	182	187
rust-postgres/rust-postgres	c	Andrew Baumhauer	4	0.001472	0	0.000000	-0.001472	42	182	187
rust-postgres/rust-postgres	c	Kevin Butler	4	0.001472	0	0.000000	-0.001472	42	182	187
rust-postgres/rust-postgres	c	Kyle Huey	4	0.001472	0	0.000000	-0.001472	42	182	187
rust-postgres/rust-postgres	c	Nathan VanBenschoten	4	0.001472	0	0.000000	-0.001472	42	182	187
rust-postgres/rust-postgres	c	Paul Hemberger	4	0.001472	0	0.000000	-0.001472	42	182	187
rust-postgres/rust-postgres	c	Lachezar Lechev	3	0.001104	0	0.000000	-0.001104	42	182	187
rust-postgres/rust-postgres	c	Cody P Schafer	3	0.001104	0	0.000000	-0.001104	42	182	187
rust-postgres/rust-postgres	c	Erik Johnston	3	0.001104	0	0.000000	-0.001104	42	182	187
rust-postgres/rust-postgres	c	Chinedu Francis Nwafili	3	0.001104	0	0.000000	-0.001104	42	182	187
rust-postgres/rust-postgres	c	Harry Maclean	3	0.001104	0	0.000000	-0.001104	42	182	187
rust-postgres/rust-postgres	c	kestred	3	0.001104	0	0.000000	-0.001104	42	182	187
rust-postgres/rust-postgres	c	坚坚冰	3	0.001104	0	0.000000	-0.001104	42	182	187
rust-postgres/rust-postgres	c	Jim Radford	3	0.001104	0	0.000000	-0.001104	42	182	187
rust-postgres/rust-postgres	c	Ruslan Talpa	3	0.001104	0	0.000000	-0.001104	42	182	187
rust-postgres/rust-postgres	c	Steve Klabnik	3	0.001104	0	0.000000	-0.001104	42	182	187
rust-postgres/rust-postgres	c	fakeshadow	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Basti Ortiz	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Alex Pearson	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	chandr-andr (Kiselev Aleksandr)	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Corey Farwell	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Curtis McEnroe	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Lachezar Lechev	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Kirill Fomichev	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Stanislav Panferov	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	ReadmeCritic	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Fredrik Enestad	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Oliver Schneider	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Matthijs van der Vleuten	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Alex Chi	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Johannes Schriewer	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Justin Wayne	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Joshua Nelson	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Matt Duch	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Matthew Maurer	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Juan Aguilar Santillana	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Mike Dilger	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Petar Radosevic	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Philipp Korber	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	James Sanders	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	Sylwester Rąpała	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	TheSandwichMakr	2	0.000736	0	0.000000	-0.000736	42	182	187
rust-postgres/rust-postgres	c	andrew	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Charmander	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	die-herdplatte	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Naim A	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Rohit Singh	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Jakub Koralewski	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Aleš Bizjak	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Abhishek Chanda	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Aleksander Vognild Burkow	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Andreas Sommer	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Andreas Runfalk	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Andrew Baumhauer	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Artem Vorotnikov	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Benjamin Swart	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Brandon W Maister	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Christofer Nolander	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Dirkjan Ochtman	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Dan Burkert	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Darren Tsung	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Davide Angelocola	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Dmitriy Pleshevskiy	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	George London	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Eric Kidd	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	kud1ing	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	shelvacu	1	0.000368	0	0.000000	-0.000368	42	182	187
rust-postgres/rust-postgres	c	Geoffry Song	1	0.000368	0	0.000000	-0.000368	42	182	187
